,id,title,overview,release_date,vote_average,vote_count,genre
586,940139,Here,"An odyssey through time and memory, centered around a place in New England where—from wilderness, and then, later, from a home—love, loss, struggle, hope and legacy play out between couples and families over generations.",10/30/2024,6.7,225,['Drama']
587,77338,The Intouchables,A true story of two men who should never have met – a quadriplegic aristocrat who was injured in a paragliding accident and a young man from the projects.,11/2/2011,8.274,17348,"['Drama', 'Comedy']"
588,1949,Zodiac,"The zodiac murders cause the lives of Paul Avery, David Toschi and Robert Graysmith to intersect.",3/2/2007,7.525,10598,"['Crime', 'Drama', 'Mystery', 'Thriller']"
589,102382,The Amazing Spider-Man 2,"For Peter Parker, life is busy. Between taking out the bad guys as Spider-Man and spending time with the person he loves, Gwen Stacy, high school graduation cannot come quickly enough. Peter has not forgotten about the promise he made to Gwen’s father to protect her by staying away, but that is a promise he cannot keep. Things will change for Peter when a new villain, Electro, emerges, an old friend, Harry Osborn, returns, and Peter uncovers new clues about his past.",4/16/2014,6.5,13323,"['Action', 'Adventure', 'Science Fiction']"
590,101314,Animal Instincts 3,"An exhibitionist female author is drawn to a ""blind"" voyeur record producer. Her exhibitionist tendencies draw the interest of his musical clients and leads to visual fireworks. Her sexual romps take place in view of her blind lover but does he see more than he lets on?",1/6/1996,4.9,16,"['Drama', 'Thriller']"
591,646683,The Exorcism,"A troubled actor begins to unravel while shooting a supernatural horror film, leading his estranged daughter to wonder if he's slipping back into his past addictions or if there's something more sinister at play.",5/30/2024,5.047,287,"['Horror', 'Thriller']"
592,670292,The Creator,"Amid a future war between the human race and the forces of artificial intelligence, a hardened ex-special forces agent grieving the disappearance of his wife, is recruited to hunt down and kill the Creator, the elusive architect of advanced AI who has developed a mysterious weapon with the power to end the war—and mankind itself.",9/27/2023,7.1,3129,"['Action', 'Adventure', 'Science Fiction']"
593,390845,A Delicious Flight,"An innocent actress runs away from the scandal with an idol, the impudent idol that ruined her career, a passionate manager who is devoted to her and his ex-girlfriend who is now a sexy stewardess. These four that should never be together run into each other in an airplane. No one can run away and the most cheeky and erotic things happen here.",11/1/2015,4.344,61,['Romance']
594,106,Predator,A team of elite commandos on a secret mission in a Central American jungle come to find themselves hunted by an extraterrestrial warrior.,6/12/1987,7.53,8168,"['Science Fiction', 'Action', 'Adventure', 'Thriller']"
595,22705,Cheeky,"While scouting out apartments in London for her Venetian boyfriend, Carla rents an apartment overlooking the Thames. There, she meets the lesbian hyper-horny real estate agent Moira.",1/28/2000,5.7,258,"['Comedy', 'Drama', 'Romance']"
596,27449,Baby Face,"A young woman uses her body and her sexuality to help her climb the social ladder, but soon begins to wonder if her new status will ever bring her happiness.",7/13/1933,7.3,122,['Drama']
597,338953,Fantastic Beasts: The Secrets of Dumbledore,"Professor Albus Dumbledore knows the powerful, dark wizard Gellert Grindelwald is moving to seize control of the wizarding world. Unable to stop him alone, he entrusts magizoologist Newt Scamander to lead an intrepid team of wizards and witches. They soon encounter an array of old and new beasts as they clash with Grindelwald's growing legion of followers.",4/6/2022,6.652,4555,"['Fantasy', 'Adventure']"
598,37799,The Social Network,"In 2003, Harvard undergrad and computer programmer Mark Zuckerberg begins work on a new concept that eventually turns into the global social network known as Facebook. Six years later, Mark is one of the youngest billionaires ever, but his unprecedented success leads to both personal and legal complications when he ends up on the receiving end of two lawsuits, one involving his former friend.",10/1/2010,7.4,12192,['Drama']
599,607397,Young Mom 2,"Won-jin is unemployed and spends most of his time pleasuring himself and dreaming after Seon-mi. One day, his father brings home a very young wife who will be Won-jin's step-mother, and he hopes she'll be the woman of his dreams.",3/22/2019,3.5,2,['Romance']
600,35,The Simpsons Movie,"After Homer accidentally pollutes the town's water supply, Springfield is encased in a gigantic dome by the EPA and the Simpsons are declared fugitives.",7/25/2007,7.01,8027,"['Animation', 'Comedy', 'Family']"
601,436270,Black Adam,"Nearly 5,000 years after he was bestowed with the almighty powers of the Egyptian gods—and imprisoned just as quickly—Black Adam is freed from his earthly tomb, ready to unleash his unique form of justice on the modern world.",10/19/2022,6.9,6383,"['Action', 'Adventure', 'Science Fiction']"
602,173705,Female Teacher: In Front of the Students,"The lovely Reiko has taken a new teaching job at a creepy old high school.  She is an extremely attractive woman and the young students in her class have fallen for her.  One night, after tennis practice, she is brutally assaulted in the locker room shower by a man with a stocking over his face.  Left on the floor naked and in shock, she discovers a single puzzle piece left behind by the crazed man.  A few days later, a pair of students enact a perverted sexual revenge on Reiko for kicking someone off the tennis team.  Could one of these students be the man who brutalized her in the locker room?  Who owns the strange puzzle piece?  As the mystery unfolds, Reiko must come to terms with her own sexual urges and fate.",4/9/1982,6.6,17,"['Drama', 'Mystery', 'Horror']"
603,695721,The Hunger Games: The Ballad of Songbirds & Snakes,"64 years before he becomes the tyrannical president of Panem, Coriolanus Snow sees a chance for a change in fortunes when he mentors Lucy Gray Baird, the female tribute from District 12.",11/15/2023,7.058,2833,"['Drama', 'Science Fiction', 'Action']"
604,38365,Grown Ups,"After their high school basketball coach passes away, five good friends and former teammates reunite for a Fourth of July holiday weekend.",6/24/2010,6.397,6152,['Comedy']
605,73723,The Lorax,"A 12-year-old boy searches for the one thing that will enable him to win the affection of the girl of his dreams. To find it he must discover the story of the Lorax, the grumpy yet charming creature who fights to protect his world.",3/1/2012,6.498,3576,"['Animation', 'Family']"
606,98566,Teenage Mutant Ninja Turtles,"When a kingpin threatens New York City, a group of mutated turtle warriors must emerge from the shadows to protect their home.",8/7/2014,5.9,6800,"['Science Fiction', 'Action', 'Adventure', 'Comedy']"
607,796,Cruel Intentions,"Slaking a thirst for dangerous games, Kathryn challenges her stepbrother, Sebastian, to deflower their headmaster's daughter before the summer ends. If he succeeds, the prize is the chance to bed Kathryn. But if he loses, Kathryn will claim his most prized possession.",3/5/1999,6.8,3281,"['Drama', 'Romance']"
608,62835,Colombiana,"After witnessing her parents’ murder as a child in Bogota, Cataleya Restrepo grows up to be a stone-cold assassin. She works for her uncle as a hitman by day, but her personal time is spent engaging in vigilante murders that she hopes will lead her to her ultimate target: the mobster responsible for her parents' death.",7/27/2011,6.628,2612,"['Action', 'Thriller', 'Crime', 'Drama']"
609,1402,The Pursuit of Happyness,A struggling salesman takes custody of his son as he's poised to begin a life-changing professional career.,12/14/2006,7.897,9916,['Drama']
610,1124,The Prestige,"A mysterious story of two magicians whose intense rivalry leads them on a life-long battle for supremacy -- full of obsession, deceit and jealousy with dangerous and deadly consequences.",10/17/2006,8.2,16193,"['Drama', 'Mystery', 'Science Fiction']"
611,10497,Bitter Moon,A passenger on a cruise ship develops an irresistible infatuation with an eccentric paraplegic's wife.,9/2/1992,7.101,764,"['Thriller', 'Drama', 'Romance']"
612,146233,Prisoners,"Keller Dover is facing every parent’s worst nightmare. His six-year-old daughter, Anna, is missing, together with her young friend, Joy, and as minutes turn to hours, panic sets in. The only lead is a dilapidated RV that had earlier been parked on their street.",9/19/2013,8.099,11884,"['Drama', 'Thriller', 'Crime']"
613,1207830,Gracie & Pedro: Pets to the Rescue,"Family frenemies, Gracie and Pedro, must put their differences aside, embarking on a thrilling quest packed with perilous escapades in order to reunite with their owners.",5/1/2024,6.338,71,"['Animation', 'Adventure', 'Comedy', 'Family']"
614,772,Home Alone 2: Lost in New York,"Instead of flying to Florida with his folks, Kevin ends up alone in New York, where he gets a hotel room with his dad's credit card—despite problems from a clerk and meddling bellboy. But when Kevin runs into his old nemeses, the Wet Bandits, he's determined to foil their plans to rob a toy store on Christmas Eve.",11/15/1992,6.759,9783,"['Comedy', 'Family', 'Adventure']"
615,1403013,"Les dents de la mer, l'histoire d'un succès monstre",,12/16/2024,6.5,2,['Documentary']
616,565426,To All the Boys: P.S. I Still Love You,Lara Jean and Peter have just taken their romance from pretend to officially real when another recipient of one of her love letters enters the picture.,2/3/2020,6.836,2544,"['Romance', 'Comedy']"
617,5492,Gunner,"While on a camping trip in order to reconnect, war veteran Colonel Lee Gunner must save his two sons from a gang of violent bikers when they're kidnapped after accidentally stumbling upon to a massive drug operation.",8/16/2024,5.277,112,"['Action', 'Thriller', 'Crime']"
618,61979,Three Steps Above Heaven,"Story of two young people who belong to different worlds. It is the chronicle of a love improbable, almost impossible but inevitable dragging in a frantic journey they discover the first great love. Babi is a girl from upper-middle class that is educated in goodness and innocence . Hache is a rebellious boy, impulsive, unconscious, has a appetite for risk and danger embodied in endless fights and illegal motorbike races, the limit of common sense",12/3/2010,7.726,3078,"['Romance', 'Drama']"
619,310131,The Witch,"In 1630, a farmer relocates his family to a remote plot of land on the edge of a forest where strange, unsettling things happen. With suspicion and paranoia mounting, each family member's faith, loyalty and love are tested in shocking ways.",2/19/2016,6.974,7025,"['Horror', 'Drama', 'Mystery']"
620,1358752,Skinford 2: The Curse,"SKINNY and ZOPHIA work together to decipher the true cause of her immortal curse, all while the entire town hunts them down.",5/20/2024,5.818,11,"['Thriller', 'Action']"
621,953,Madagascar,Four animal friends get a taste of the wild life when they break out of captivity at the Central Park Zoo and wash ashore on the island of Madagascar.,5/25/2005,6.9,10922,"['Family', 'Animation', 'Adventure', 'Comedy']"
622,1196656,Sugar Baby,"Two high school friends turned sugar babies, who sacrifice everything for each other. Until love gets in the way",11/24/2023,4,3,['Romance']
623,399579,Alita: Battle Angel,"When Alita awakens with no memory of who she is in a future world she does not recognize, she is taken in by Ido, a compassionate doctor who realizes that somewhere in this abandoned cyborg shell is the heart and soul of a young woman with an extraordinary past.",1/31/2019,7.237,9220,"['Action', 'Science Fiction', 'Adventure']"
